Bug1 Simulation Log
Scene: 097   Date: 2026-04-15 00:51:24
======================================================================

Family: sparse
Result: SUCCESS  (74 steps)
--------------------------------------------------
  step    0 | (4.9800, 4.6068) | start
  step    1 | (4.9399, 4.5494) | goal mode
  step    2 | (4.8998, 4.4921) | goal mode
  step    3 | (4.8597, 4.4347) | goal mode
  step    4 | (4.8196, 4.3773) | goal mode
  step    5 | (4.7795, 4.3199) | goal mode
  step    6 | (4.7394, 4.2626) | goal mode
  step    7 | (4.6993, 4.2052) | goal mode
  step    8 | (4.6592, 4.1478) | goal mode
  step    9 | (4.6191, 4.0904) | goal mode
  step   10 | (4.5790, 4.0331) | goal mode
  step   11 | (4.5790, 4.0331) | sensed obstacle(s) [1]
  step   12 | (4.5389, 3.9757) | goal mode
  step   13 | (4.4988, 3.9183) | goal mode
  step   14 | (4.4587, 3.8609) | goal mode
  step   15 | (4.4186, 3.8035) | goal mode
  step   16 | (4.4186, 3.8035) | sensed obstacle(s) [13]
  step   17 | (4.3785, 3.7462) | goal mode
  step   18 | (4.3384, 3.6888) | goal mode
  step   19 | (4.2983, 3.6314) | goal mode
  step   20 | (4.2983, 3.6314) | sensed obstacle(s) [8]
  step   21 | (4.2582, 3.5740) | goal mode
  step   22 | (4.2181, 3.5167) | goal mode
  step   23 | (4.1780, 3.4593) | goal mode
  step   24 | (4.1379, 3.4019) | goal mode
  step   25 | (4.0978, 3.3445) | goal mode
  step   26 | (4.0577, 3.2872) | goal mode
  step   27 | (4.0176, 3.2298) | goal mode
  step   28 | (3.9775, 3.1724) | goal mode
  step   29 | (3.9374, 3.1150) | goal mode
  step   30 | (3.9374, 3.1150) | obstacle hit - switching to boundary mode
  step   31 | (3.9314, 3.0453) | boundary mode
  step   32 | (3.9133, 2.9777) | boundary mode
  step   33 | (3.8953, 2.9100) | boundary mode
  step   34 | (3.8658, 2.8466) | boundary mode
  step   35 | (3.8658, 2.8466) | clear path to goal - resuming goal mode
