SCHOLAR Simulation Log
Scene: 004   Date: 2026-04-17 15:57:18
======================================================================

Family: sparse
Result: SUCCESS  (143 steps)
--------------------------------------------------
  step    0 | (0.7892, 2.4981) | start
  step    1 | (0.8254, 2.5151) | goal mode: moving directly toward goal
  step    2 | (0.8617, 2.5321) | goal mode: moving directly toward goal
  step    3 | (0.8979, 2.5490) | goal mode: moving directly toward goal
  step    4 | (0.9341, 2.5660) | goal mode: moving directly toward goal
  step    5 | (0.9703, 2.5830) | goal mode: moving directly toward goal
  step    6 | (1.0066, 2.5999) | goal mode: moving directly toward goal
  step    7 | (1.0428, 2.6169) | goal mode: moving directly toward goal
  step    8 | (1.0790, 2.6339) | goal mode: moving directly toward goal
  step    9 | (1.1152, 2.6508) | goal mode: moving directly toward goal
  step   10 | (1.1515, 2.6678) | goal mode: moving directly toward goal
  step   11 | (1.1877, 2.6848) | goal mode: moving directly toward goal
  step   12 | (1.2239, 2.7017) | goal mode: moving directly toward goal
  step   13 | (1.2601, 2.7187) | goal mode: moving directly toward goal
  step   14 | (1.2963, 2.7357) | goal mode: moving directly toward goal
  step   15 | (1.3326, 2.7526) | goal mode: moving directly toward goal
  step   16 | (1.3688, 2.7696) | goal mode: moving directly toward goal
  step   17 | (1.4050, 2.7866) | goal mode: moving directly toward goal
  step   18 | (1.4412, 2.8035) | goal mode: moving directly toward goal
  step   19 | (1.4775, 2.8205) | goal mode: moving directly toward goal
  step   20 | (1.5137, 2.8375) | goal mode: moving directly toward goal
  step   21 | (1.5499, 2.8545) | goal mode: moving directly toward goal
  step   22 | (1.5861, 2.8714) | goal mode: moving directly toward goal
  step   23 | (1.6223, 2.8884) | goal mode: moving directly toward goal
  step   24 | (1.6586, 2.9054) | goal mode: moving directly toward goal
  step   25 | (1.6948, 2.9223) | goal mode: moving directly toward goal
  step   26 | (1.7310, 2.9393) | goal mode: moving directly toward goal
  step   27 | (1.7672, 2.9563) | goal mode: moving directly toward goal
  step   28 | (1.8035, 2.9732) | goal mode: moving directly toward goal
  step   29 | (1.8397, 2.9902) | goal mode: moving directly toward goal
  step   30 | (1.8759, 3.0072) | goal mode: moving directly toward goal
  step   31 | (1.9121, 3.0241) | goal mode: moving directly toward goal
  step   32 | (1.9483, 3.0411) | goal mode: moving directly toward goal
  step   33 | (1.9483, 3.0411) | sensed obstacle(s) [7]; frontiers=44
  step   34 | (1.9846, 3.0581) | goal mode: moving directly toward goal
  step   35 | (2.0208, 3.0750) | goal mode: moving directly toward goal
  step   36 | (2.0570, 3.0920) | goal mode: moving directly toward goal
  step   37 | (2.0932, 3.1090) | goal mode: moving directly toward goal
  step   38 | (2.1295, 3.1260) | goal mode: moving directly toward goal
  step   39 | (2.1657, 3.1429) | goal mode: moving directly toward goal
  step   40 | (2.2019, 3.1599) | CIBP replan: boundary→avoid for obs 7
  step   41 | (2.2381, 3.1769) | goal mode: moving directly toward goal
  step   42 | (2.2381, 3.1769) | boundary mode: entered near obs 7 (not_movable, P_safe=0.14)
  step   43 | (2.2277, 3.2155) | boundary mode: following obs 7 (not_movable)
  step   44 | (2.1994, 3.2437) | boundary mode: following obs 7 (not_movable)
  step   45 | (2.1710, 3.2719) | boundary mode: following obs 7 (not_movable)
  step   46 | (2.1541, 3.3082) | boundary mode: following obs 7 (not_movable)
  step   47 | (2.1311, 3.3409) | boundary mode: following obs 7 (not_movable)
  step   48 | (2.1206, 3.3795) | boundary mode: following obs 7 (not_movable)
  step   49 | (2.1037, 3.4157) | boundary mode: following obs 7 (not_movable)
  step   50 | (2.1001, 3.4556) | boundary mode: following obs 7 (not_movable)
  step   51 | (2.0897, 3.4942) | boundary mode: following obs 7 (not_movable)
  step   52 | (2.0931, 3.5340) | boundary mode: following obs 7 (not_movable)
  step   53 | (2.0896, 3.5739) | boundary mode: following obs 7 (not_movable)
  step   54 | (2.0998, 3.6125) | boundary mode: following obs 7 (not_movable)
  step   55 | (2.1033, 3.6524) | boundary mode: following obs 7 (not_movable)
  step   56 | (2.1201, 3.6887) | boundary mode: following obs 7 (not_movable)
  step   57 | (2.1304, 3.7273) | boundary mode: following obs 7 (not_movable)
  step   58 | (2.1533, 3.7601) | boundary mode: following obs 7 (not_movable)
  step   59 | (2.1762, 3.7929) | boundary mode: following obs 7 (not_movable)
  step   60 | (2.1990, 3.8258) | boundary mode: following obs 7 (not_movable)
  step   61 | (2.2273, 3.8541) | boundary mode: following obs 7 (not_movable)
