SCHOLAR Simulation Log
Scene: 003   Date: 2026-04-17 15:58:29
======================================================================

Family: sparse
Result: SUCCESS  (135 steps)
--------------------------------------------------
  step    0 | (3.6412, 0.7842) | start
  step    1 | (3.6163, 0.8155) | goal mode: moving directly toward goal
  step    2 | (3.5914, 0.8469) | goal mode: moving directly toward goal
  step    3 | (3.5666, 0.8782) | goal mode: moving directly toward goal
  step    4 | (3.5417, 0.9095) | goal mode: moving directly toward goal
  step    5 | (3.5169, 0.9409) | goal mode: moving directly toward goal
  step    6 | (3.4920, 0.9722) | goal mode: moving directly toward goal
  step    7 | (3.4671, 1.0035) | goal mode: moving directly toward goal
  step    8 | (3.4423, 1.0349) | goal mode: moving directly toward goal
  step    9 | (3.4174, 1.0662) | goal mode: moving directly toward goal
  step   10 | (3.3925, 1.0975) | goal mode: moving directly toward goal
  step   11 | (3.3677, 1.1289) | goal mode: moving directly toward goal
  step   12 | (3.3428, 1.1602) | goal mode: moving directly toward goal
  step   13 | (3.3179, 1.1915) | goal mode: moving directly toward goal
  step   14 | (3.2931, 1.2229) | goal mode: moving directly toward goal
  step   15 | (3.2682, 1.2542) | goal mode: moving directly toward goal
  step   16 | (3.2434, 1.2855) | goal mode: moving directly toward goal
  step   17 | (3.2434, 1.2855) | sensed obstacle(s) [8]; frontiers=45
  step   18 | (3.2185, 1.3169) | goal mode: moving directly toward goal
  step   19 | (3.1936, 1.3482) | goal mode: moving directly toward goal
  step   20 | (3.1688, 1.3795) | goal mode: moving directly toward goal
  step   21 | (3.1439, 1.4109) | goal mode: moving directly toward goal
  step   22 | (3.1190, 1.4422) | goal mode: moving directly toward goal
  step   23 | (3.0942, 1.4735) | goal mode: moving directly toward goal
  step   24 | (3.0693, 1.5049) | goal mode: moving directly toward goal
  step   25 | (3.0444, 1.5362) | goal mode: moving directly toward goal
  step   26 | (3.0196, 1.5675) | CIBP replan: boundary→avoid for obs 8
  step   27 | (2.9947, 1.5989) | contact mode: pushed obstacle 8 by 0.12; push_history=1
  step   28 | (2.9698, 1.6302) | goal mode: moving directly toward goal
  step   29 | (2.9450, 1.6615) | goal mode: moving directly toward goal
  step   30 | (2.9201, 1.6929) | goal mode: moving directly toward goal
  step   31 | (2.8953, 1.7242) | CIBP replan: boundary→avoid for obs 8
  step   32 | (2.8704, 1.7555) | goal mode: moving directly toward goal
  step   33 | (2.8455, 1.7869) | goal mode: moving directly toward goal
  step   34 | (2.8207, 1.8182) | goal mode: moving directly toward goal
  step   35 | (2.7958, 1.8495) | goal mode: moving directly toward goal
  step   36 | (2.7709, 1.8809) | goal mode: moving directly toward goal
  step   37 | (2.7461, 1.9122) | goal mode: moving directly toward goal
  step   38 | (2.7212, 1.9435) | goal mode: moving directly toward goal
  step   39 | (2.6963, 1.9749) | goal mode: moving directly toward goal
  step   40 | (2.6715, 2.0062) | goal mode: moving directly toward goal
  step   41 | (2.6466, 2.0375) | goal mode: moving directly toward goal
