Bug1 Simulation Log
Scene: 070   Date: 2026-04-15 00:49:43
======================================================================

Family: sparse
Result: SUCCESS  (78 steps)
--------------------------------------------------
  step    0 | (5.4721, 0.5797) | start
  step    1 | (5.4312, 0.6365) | goal mode
  step    2 | (5.3904, 0.6934) | goal mode
  step    3 | (5.3496, 0.7503) | goal mode
  step    4 | (5.3088, 0.8071) | goal mode
  step    5 | (5.2679, 0.8640) | goal mode
  step    6 | (5.2271, 0.9209) | goal mode
  step    7 | (5.1863, 0.9777) | goal mode
  step    8 | (5.1455, 1.0346) | goal mode
  step    9 | (5.1046, 1.0914) | goal mode
  step   10 | (5.0638, 1.1483) | goal mode
  step   11 | (5.0230, 1.2052) | goal mode
  step   12 | (4.9822, 1.2620) | goal mode
  step   13 | (4.9413, 1.3189) | goal mode
  step   14 | (4.9005, 1.3757) | goal mode
  step   15 | (4.8597, 1.4326) | goal mode
  step   16 | (4.8188, 1.4895) | goal mode
  step   17 | (4.7780, 1.5463) | goal mode
  step   18 | (4.7372, 1.6032) | goal mode
  step   19 | (4.6964, 1.6601) | goal mode
  step   20 | (4.6555, 1.7169) | goal mode
  step   21 | (4.6147, 1.7738) | goal mode
  step   22 | (4.5739, 1.8306) | goal mode
  step   23 | (4.5331, 1.8875) | goal mode
  step   24 | (4.4922, 1.9444) | goal mode
  step   25 | (4.4514, 2.0012) | goal mode
  step   26 | (4.4106, 2.0581) | goal mode
  step   27 | (4.3698, 2.1149) | goal mode
  step   28 | (4.3289, 2.1718) | goal mode
  step   29 | (4.2881, 2.2287) | goal mode
  step   30 | (4.2473, 2.2855) | goal mode
  step   31 | (4.2065, 2.3424) | goal mode
  step   32 | (4.1656, 2.3993) | goal mode
  step   33 | (4.1248, 2.4561) | goal mode
  step   34 | (4.0840, 2.5130) | goal mode
  step   35 | (4.0432, 2.5698) | goal mode
  step   36 | (4.0023, 2.6267) | goal mode
  step   37 | (3.9615, 2.6836) | goal mode
  step   38 | (3.9207, 2.7404) | goal mode
  step   39 | (3.8799, 2.7973) | goal mode
  step   40 | (3.8390, 2.8542) | goal mode
  step   41 | (3.8390, 2.8542) | sensed obstacle(s) [1]
  step   42 | (3.7982, 2.9110) | goal mode
  step   43 | (3.7574, 2.9679) | goal mode
  step   44 | (3.7166, 3.0247) | goal mode
  step   45 | (3.6757, 3.0816) | goal mode
  step   46 | (3.6349, 3.1385) | goal mode
  step   47 | (3.5941, 3.1953) | goal mode
  step   48 | (3.5532, 3.2522) | goal mode
  step   49 | (3.5532, 3.2522) | obstacle hit - switching to boundary mode
  step   50 | (3.4854, 3.2695) | boundary mode
  step   51 | (3.4365, 3.2194) | boundary mode
  step   52 | (3.3797, 3.1786) | boundary mode
  step   53 | (3.3123, 3.1597) | boundary mode
  step   54 | (3.2449, 3.1408) | boundary mode
  step   55 | (3.1751, 3.1460) | boundary mode
  step   56 | (3.1053, 3.1513) | boundary mode
  step   57 | (3.0415, 3.1801) | boundary mode
  step   58 | (2.9777, 3.2090) | boundary mode
  step   59 | (2.9199, 3.2484) | boundary mode
  step   60 | (2.8791, 3.3053) | boundary mode
  step   61 | (2.8382, 3.3622) | boundary mode
  step   62 | (2.8079, 3.4253) | boundary mode
  step   63 | (2.8079, 3.4253) | clear path to goal - resuming goal mode
  step   64 | (2.8035, 3.4951) | goal mode
  step   65 | (2.7992, 3.5650) | goal mode
  step   66 | (2.7948, 3.6348) | goal mode
  step   67 | (2.7905, 3.7047) | goal mode
  step   68 | (2.7861, 3.7746) | goal mode
  step   69 | (2.7818, 3.8444) | goal mode
  step   70 | (2.7774, 3.9143) | goal mode
  step   71 | (2.7731, 3.9842) | goal mode
  step   72 | (2.7687, 4.0540) | goal mode
  step   73 | (2.7643, 4.1239) | goal mode
  step   74 | (2.7600, 4.1938) | goal mode
  step   75 | (2.7556, 4.2636) | goal mode
  step   76 | (2.7513, 4.3335) | goal mode
  step   77 | (2.7488, 4.3726) | goal reached

Family: cluttered
Result: SUCCESS  (88 steps)
--------------------------------------------------
  step    0 | (5.4721, 0.5797) | start
  step    1 | (5.4721, 0.5797) | sensed obstacle(s) [19]
  step    2 | (5.4312, 0.6365) | goal mode
  step    3 | (5.3904, 0.6934) | goal mode
  step    4 | (5.3496, 0.7503) | goal mode
  step    5 | (5.3088, 0.8071) | goal mode
  step    6 | (5.3088, 0.8071) | sensed obstacle(s) [9]
  step    7 | (5.2679, 0.8640) | goal mode
  step    8 | (5.2271, 0.9209) | goal mode
  step    9 | (5.1863, 0.9777) | goal mode
  step   10 | (5.1455, 1.0346) | goal mode
  step   11 | (5.1046, 1.0914) | goal mode
  step   12 | (5.0638, 1.1483) | goal mode
