Bug1 Simulation Log
Scene: 021   Date: 2026-04-15 00:45:09
======================================================================

Family: sparse
Result: SUCCESS  (81 steps)
--------------------------------------------------
  step    0 | (1.6367, 0.6659) | start
  step    1 | (1.6885, 0.7130) | goal mode
  step    2 | (1.7403, 0.7602) | goal mode
  step    3 | (1.7920, 0.8073) | goal mode
  step    4 | (1.8438, 0.8544) | goal mode
  step    5 | (1.8956, 0.9015) | goal mode
  step    6 | (1.9473, 0.9487) | goal mode
  step    7 | (1.9991, 0.9958) | goal mode
  step    8 | (2.0508, 1.0429) | goal mode
  step    9 | (2.1026, 1.0900) | goal mode
  step   10 | (2.1544, 1.1372) | goal mode
  step   11 | (2.2061, 1.1843) | goal mode
  step   12 | (2.2579, 1.2314) | goal mode
  step   13 | (2.3096, 1.2785) | goal mode
  step   14 | (2.3614, 1.3257) | goal mode
  step   15 | (2.4132, 1.3728) | goal mode
  step   16 | (2.4649, 1.4199) | goal mode
  step   17 | (2.5167, 1.4670) | goal mode
  step   18 | (2.5167, 1.4670) | sensed obstacle(s) [7]
  step   19 | (2.5685, 1.5142) | goal mode
  step   20 | (2.6202, 1.5613) | goal mode
  step   21 | (2.6720, 1.6084) | goal mode
  step   22 | (2.7237, 1.6555) | goal mode
  step   23 | (2.7237, 1.6555) | sensed obstacle(s) [10]
  step   24 | (2.7755, 1.7027) | goal mode
  step   25 | (2.8273, 1.7498) | goal mode
  step   26 | (2.8790, 1.7969) | goal mode
  step   27 | (2.9308, 1.8440) | goal mode
  step   28 | (2.9825, 1.8912) | goal mode
  step   29 | (3.0343, 1.9383) | goal mode
  step   30 | (3.0861, 1.9854) | goal mode
  step   31 | (3.1378, 2.0325) | goal mode
  step   32 | (3.1896, 2.0797) | goal mode
  step   33 | (3.2413, 2.1268) | goal mode
  step   34 | (3.2931, 2.1739) | goal mode
  step   35 | (3.3449, 2.2210) | goal mode
  step   36 | (3.3966, 2.2682) | goal mode
  step   37 | (3.4484, 2.3153) | goal mode
